zone_id;pop_total;pop_empl
36301001;45852062.63023655;34335825.57443389
36301002;8024427.879273283;4878373.183726275
36301003;7208126.038557289;3783510.0511601903
36301004;281191.2025428617;149489.77318238487
36301005;31099770.04452625;24250206.770048868
36301006;33335909.20700879;27692041.869217657
36301007;4276162.153256081;3566679.82762408
36301008;32731773.341638587;28294083.657866143
36301009;47184604.87876203;32053968.393629145
36301010;18033930.606724124;9536985.73465877
36301011;23818049.284482427;16730086.007389728
37101001;39480235.499100976;23678709.67686233
37101002;49833903.80704642;26642389.73035189
37101003;39096478.68249758;28610723.41114583
37101004;5733423.697776007;3166247.3116427152
37101005;28153360.79398594;19050538.722848088
37101006;49265032.435027346;36228406.148858756
37101007;13470352.238180695;12899154.640083155
37101008;17706812.42857011;15346316.485493176
37101009;26197914.881782066;19859016.169888802
37101010;51704705.28487511;31519572.451473627
37101011;10107389.619172947;8063348.170567103
37101012;24539428.131100085;21914188.590315145
37101013;4416120.256145214;2597957.0081509654
37101014;7755970.722641237;4969111.602695566
37101015;15796725.832113208;9138773.087171037
37101016;30696894.081171162;17812501.22284122
37101017;33653154.87150838;27917753.442829236
37101018;5065382.084456724;4402364.249730093
37101019;39624928.16375233;32341165.67750413
37101020;38741577.25097278;30377224.655985605
37101021;35063643.17869689;30391284.65982785
37101022;55254563.431263216;35843620.413557716
37101023;35839533.82637541;31033483.22344986
37101024;52941420.010700025;32303463.813463416
37101025;34485041.14641002;26036403.67440422
37101026;35136987.29008241;26726294.940115906
37101027;1989525.0451252644;1690852.9211529517
37101028;47020366.89411668;24951919.160910632
37101029;24231855.329002865;12985272.174813602
37101030;49671942.69683305;28432225.607585777
37101031;44256322.60988402;29995933.26542556
37101032;29050075.355206165;15865866.350510256
37101033;41885572.72190817;29232563.680870652
37101034;5116091.011854982;4774340.722335028
37101035;10230988.449432632;7434791.907012176
37101036;49823386.18896923;32161177.868894845
37101037;21115640.541034658;12838416.622791747
37101038;6966869.271592501;5578761.741627688
37101039;36401329.570891;29930351.570727497
37101040;49041953.22168901;24778613.302288603
37101041;2260020.1134834336;1210751.2076630513
37101042;16767716.010075819;14155289.459450288
37101043;36876589.34105427;27077364.027647357
37201001;61670521.29679102;35440105.07708295
37201002;24268769.978869222;15547411.613256626
38101001;22937128.02936821;22169596.994528286
38201001;13495527.216081243;9199058.164382119
38301001;70430514.02421935;37243079.171862416
38301002;4538566.923379748;2463477.8026681254
38301003;59573174.10575416;30615495.050181653
38301004;69366706.00813629;38003644.70453161
38501001;3388091.6391461743;2472550.1208883515
38601001;8128665.718295033;6345005.495065951
38701001;14928639.826123772;9663101.2571539
38701002;46339220.26637961;36985525.39685354
38701003;54576672.03117728;37670760.73619867
38701004;7035236.329417576;3762891.4749830225
38701005;14842314.72620204;12589096.39512202
38801001;29002776.5306534;24649573.93047685
38901001;29865968.565415855;29260003.966638315
39001001;23825955.28234604;21020559.193051193
39101001;30983691.318462994;17026037.21888951
39201001;23123239.932828203;19996996.79194534
39201002;36234535.06741716;23171179.930484403
39201003;29679722.78008453;17148795.335480113
39201004;8865641.020131944;8606983.629881255
39301001;18611521.732858352;9756159.675742013
39401001;40221324.93962408;26217938.95140025
40101001;29193208.066728696;14666885.234410923
40201001;30576396.648734406;16785030.986164078
40301001;58086440.24454942;34789661.36041715
40401001;4374116.850698934;2369525.2758611366
40401002;36261893.908889085;21993619.607592292
40401003;25713925.08118614;18291926.65685153
40401004;19145821.080516983;18464591.237716515
40401005;76309036.35808457;39438291.00036405
40401006;2957867.2378241606;2261742.061512637
40401007;3895850.5494660623;2904295.218970578
40401008;46191946.05985241;34258793.396471545
40401009;671371.461605652;550441.078904144
40401010;34690154.82717834;23197968.15404285
40401011;65840809.99781301;38327911.408247545
40401012;70380433.56706788;39360028.80709432
40401013;17931458.225139733;17748008.17972577
40401014;42966232.623902515;34678450.44644098
40401015;1740319.6212396326;981259.5863859474
40401016;53840066.4589033;32806130.198990654
40401017;19072777.87558836;15027585.590097133
40501001;34675638.423086576;23455738.21288405
40601001;33063806.553139914;28060141.169744737
40601002;49539658.51220192;31756172.000840556
40601003;31656059.941269476;29376907.695982866
40701001;10881696.714479573;5945477.572531558
40801001;44582117.46099174;27399946.718525045
40901001;67370671.3965539;39613806.61424999
40901002;1889409.5473802995;989343.2992651222
41001001;27293623.664464995;13959041.774786705
41101001;25116649.177880567;16572910.876230856
41201001;28294913.073021933;17314476.866372246
41201002;51283750.036894105;34308535.83099591
41201003;47008318.818837255;31304793.464360446
41201004;17505992.911524486;14025469.602207009
41301001;71220004.51801176;36564163.60904832
41301002;20097578.019746304;15515869.161600567
41401001;28435203.938936107;27448824.417014208
41401002;44033923.764591776;27746116.693475798
41501001;4888971.860575304;2811076.159862874
41501002;37165356.1165194;31196478.573741116
41601001;20052861.690287363;17787992.315567307
41701001;645532.3271125171;521707.27241669415
41801001;2052936.4639992113;1827291.521458913
41801002;9239275.166998241;5728157.925687933
41801003;24682574.156154633;23837804.898141976
41901001;8416588.841577064;7258271.51105576
42001001;34148382.953462794;18185943.12692532
42001002;18034670.920932427;15100866.075498108
42101001;63112820.63208007;42053486.872448444
42201001;21946247.197500896;15422114.867564317
42301001;56019705.8895459;33464317.1532578
42401001;54300010.9016535;40017431.5670193
42401002;25357992.87238019;17330814.860998895
43101001;41401674.34184354;22761650.392968778
43201001;5299822.845357924;2838806.2576923515
43301001;46698307.70057914;32985429.754803058
43401001;54434130.93006014;33356784.863622382
43501001;747851.4866505716;474435.1826939505
43701001;63788246.46963974;37871082.693612866
43801001;22120911.807012066;14728779.610951075
44101001;11174170.261916297;5811356.728694662
44201001;45274245.21035749;28347015.976068422
44301001;33282760.79786641;19869811.84344269
44301002;7536249.019022357;4624590.898436377
44301003;53397422.186524205;34549627.92749009
44301004;39647735.971971504;38641703.24571006
44301005;72485311.9994002;40514801.36039756
44401001;36429974.96498893;33274143.166606523
44401002;23201410.463587463;17278214.238916025
44401003;42738998.41906968;28184258.35217458
44501001;42004837.934174776;26960500.64801212
44601001;74985889.29583327;37910543.682043865
44601002;46510241.12252447;41251171.50654098
44601003;5198112.361216081;2641366.6518789586
44601004;11420757.603937188;9065564.29485718
44801001;37596525.14619789;31580801.655509852
44901001;57784369.30961378;31663766.92150228
44901002;11415429.002398849;5970995.760015804
45001001;24389980.760342818;20016885.016731534
45001002;83782966.80457586;44453604.96581327
49101001;38638741.29041136;30964231.26568114
49201001;33473849.935972683;18605817.689813677
49301001;411694.2707855396;303173.7836097508
49401001;37418366.84972462;25168157.641166855
49501001;9584070.231159875;5539748.615629812
49601001;72352881.93689089;44738963.38658677
49601002;30120652.608223353;27724772.950297337
49601003;21973190.51173221;17664520.01404789
49701001;48634933.29411065;25910103.41832777
49801001;76642225.67701425;39424457.20503197
49901001;54280502.106259;43304147.720964216
50001001;38766337.752870336;27465529.643073183
50101001;74197846.73863992;44778089.65115801
50201001;64899838.68222024;37339768.91476369
53201001;3721970.7676968584;2654199.664036643
53301001;81684474.45513073;53118202.16899531
53301002;27359539.011091214;15328054.35777005
53501001;584188.500806649;470506.0428014221
53601001;91568087.58258088;51264759.97632785
53801001;57792932.97207666;52388594.453509755
53801002;95302868.8551934;51123110.87404962
53801003;70494085.41982633;35543641.42306259
53801004;43416512.166635744;25397275.600366347
53801005;58368410.46692466;33067153.123393167
53801006;57679900.64150406;37317186.6898687
53801007;50518496.401867285;33026779.897664167
53801008;2915941.859378132;1593962.651715134
54001001;72433741.35235512;46934220.461953424
54001002;30047952.33937113;20242708.760716874
54001003;57953177.66434017;36785822.66722821
54001004;24004380.318524368;23836532.715119075
54001005;77337870.74149168;51910417.18578698
54001006;51967734.62239464;44234827.50607752
54001007;50929820.84220685;45795490.639406495
54001008;14005008.778820848;11351280.237629969
54101001;31240313.124763872;28292511.06801655
54301001;59888075.17191851;32379714.16023705
54401001;15204732.723202247;10922065.58791717
54401002;58196828.513125055;53626156.787511714
54401003;65015634.646582186;48646647.97588783
54401004;3803036.806987189;3016733.3753560283
54402005;71757421.11932607;49272030.93843755
54601001;40949308.698034875;30115038.69911337
54601002;39052280.96330645;30672336.688484475
54601003;62335275.37946592;33644911.76385885
54601004;24432217.428428456;22332051.374128945
54601005;75636658.6164239;37838200.8308478
54601006;56266898.60138725;50605605.71542535
54601007;17664664.148770787;17232423.05651636
54601008;48363.937676252535;32208.684689006222
54601009;41018750.30649186;31272176.659838695
55101001;60568131.82164157;44550719.30077938
55101002;28920489.313538052;18704123.04505748
55101003;27344110.07932103;14705880.544434855
55101004;77356723.59700331;53649870.45472567
55101005;42054630.894266635;29563879.566262044
55201001;45059292.895662405;29071928.083953492
55201002;41633913.17328058;33690097.46078394
55201003;36502833.57056799;22900909.53416362
55201004;92082233.7690547;52993586.883529626
55301001;31588623.89524387;17712796.97584229
55401001;61548445.492300674;34918755.64478688
55601001;22211385.672323205;15201914.94367363
55701001;45522046.8507318;33379067.183624826
56101001;48960408.33482883;31114761.594481174
56101002;19268953.67824508;11290064.256703138
56101003;55235908.48847869;45631040.4079768
56101004;23062930.400985155;13059742.285379037
56201001;1586584.0776507945;977157.105339986
56201002;40744845.489756286;33263971.355474323
56301001;24961492.222347956;16484635.32805334
56301002;51522511.290987864;34305773.17786049
56301003;40127941.834705465;28781490.13117579
56301004;9123305.90490411;7126967.158260646
56301005;16471759.38978042;13519087.355334792
56301006;22455138.548294947;21986004.989874996
56301007;46932556.23485136;24376797.512788475
56301008;71580611.34243871;36998131.74897391
56401001;9397341.655039761;5594585.433140578
56501001;2514172.6349554276;1499528.74837784
56601001;73613226.82257566;50931156.28122537
56701001;65866258.81452199;36984967.2903737
56701002;36493946.96102226;23730947.149188716
56701003;66703360.792683534;33897914.304990835
56701004;12733841.911317227;7477405.519910665
57101001;58542677.381347716;45238235.915736854
57201001;65041968.76211155;35620827.26749107
57201002;5648938.267319355;5440252.64484059
57301001;56731762.88035693;30285261.29518286
57301002;5708669.373860869;4247327.303060479
57301003;23372333.350280948;22688840.00704451
57401001;43489204.66653058;33609145.11339658
57501001;19207445.445467435;13549407.984371962
57601001;65402413.14989992;45607578.58271006
57601002;19726315.960518505;15152362.490644502
57601003;36789065.92070439;19156928.90189268
57601004;36167566.23965918;22901745.594339766
57701001;50100171.774718516;31737568.37586732
57801001;41651593.64325591;23509958.78494821
57901001;70388661.21785995;49192266.38142182
58001001;58358506.903641336;45126262.92107217
58101001;62824701.74049385;56424359.35029769
58101002;37803327.465632096;24422440.456724398
58101003;29006688.501866993;16062713.092866074
58101004;51625047.80093542;45762129.99677153
58101005;26792257.21465244;15689727.145851364
58201001;91513744.81890835;47448770.79162929
58401001;18848894.10259884;9485242.075140012
58401002;48344151.33585739;47603938.37774864
58501001;50598223.65711957;31551299.56694804
58601001;26760035.065131083;19623829.873304583
58701001;64206178.0260658;38831019.34235832
58701002;15228425.975461895;8447148.40344368
58701003;56661332.25212135;42923993.469331674
58801001;28979090.386111278;15721093.820544599
58901001;30169098.78137945;25648686.009920303
59001001;42223277.447809316;41114997.60401388
59001002;51128604.09463868;46003721.915469475
59101001;30345793.222702622;21347526.481634382
59201001;9038484.561453259;5591123.151846364
59301001;36759015.09106405;24737336.07374909
59301002;60392462.4063261;46681401.22758495
59301003;11557393.25501239;7116672.850427944
59301004;33784663.88814096;19773485.08436644
59301005;14657810.310488202;10414740.43531468
59401001;18774015.31950265;16641566.830152787
59401002;9212534.501034696;5220079.359649819
60201001;48727370.0440476;38304401.22876905
60301001;2888961.7991392654;2041578.746874987
60501001;9487307.910274126;7633988.7507574195
60601001;2456108.4931230033;2418604.1342778485
60701001;60721303.678245604;31906156.44744803
60801001;53603903.41812174;45276323.17765205
60801002;68555486.62988235;38638978.735493265
60801003;14968357.361839373;11424243.460006898
60901001;83314834.3259582;42414575.62910674
61001001;23027954.50096704;16097412.423248943
61101001;61114087.51815963;32007811.195713222
61201001;3389362.761060392;2266584.2511747065
61201002;14144248.70566418;8979466.568437709
61201003;5859920.625320676;3237439.29757428
61201004;57814036.081616975;38455049.75529774
61301001;89529961.17202938;53268110.92769634
61401001;52060018.932939254;36412772.023006804
61501001;46434343.60674805;31406589.740984544
61601001;98286887.32025704;56735032.67246861
61601002;99489852.84272704;60962205.97904903
61601003;41042392.91412372;36908302.76296926
61601004;57300692.36359831;35813360.34136391
61601005;24023786.5666482;21149782.281954058
61601006;108208031.82242642;56994298.28280473
61601007;70105329.46393773;42773882.356905796
61601008;6182829.53757888;4647159.304546751
61601009;60081024.4994618;32112222.70125466
61601010;91948955.00399125;56434728.695607096
61701001;276372.4770137499;163754.33727580422
61901001;36233935.16712924;26414481.816508956
61901002;34815254.65568215;30144541.032560583
61901003;47644570.685705505;37185650.65139668
61901004;52811783.59850134;43299330.25326574
62001001;31371695.49858677;30192616.57305952
62201001;56372524.31567629;37603553.927446365
62301001;32923822.9339592;21358332.838541884
62301002;6064651.576519454;3340558.334875769
62401001;16714064.543167539;14015254.460238244
62501001;96428813.55150653;53573032.33513326
62601001;80600233.86930498;49949588.866915636
62601002;118861971.1630423;59698189.65508755
62701001;52444407.49767983;37923573.65118115
62701002;39586811.17643317;33434274.04307018
62701003;10665172.440066367;5608993.383287322
62701004;529312.0392482659;348118.96025292075
62701005;35663619.57797639;27389694.66333101
62701006;56975035.12956043;44403036.66239917
62701007;70005995.10504521;53982947.716042235
62701008;21996947.6343047;14158589.907202035
62701009;44489133.072494246;32019814.585414134
62801001;62115018.96231223;48706371.852291755
62901001;27430306.734345958;16984454.374134712
63001001;13756867.304218698;10997103.720417814
63201001;68210802.78151707;55790613.32336977
63201002;63472799.11266363;40736487.16040318
63201003;23867864.24165408;21518606.41293119
66101001;83638048.1730993;56523452.47192584
66201001;24485729.39064027;20468021.67507436
66301001;73504782.76806988;38704255.825196505
66401001;34639949.62484596;19033250.81202384
66501001;4758946.728075369;3074168.490653012
66601001;56646796.12619371;55085188.0753196
66701001;76311260.5116625;44485039.15671232
66701002;27724571.928518392;15724080.281462926
66701003;7234493.385708033;3944398.7490313197
66801001;67849670.53023864;39305343.29442601
66801002;116994408.72522283;59293037.26044587
66801003;66786959.29405585;38914105.35385019
66901001;55992541.91857664;43234124.951974325
67001001;95208282.81468073;64170787.12129244
67001002;56316973.53695196;48755401.805911064
67001003;31456625.170713454;31098003.526849117
67001004;71168987.65066609;40194113.974142306
67101001;75553368.1197973;52394791.25221117
68101001;22621373.15304553;14266179.030974533
68301001;27387266.17578842;21126443.036599305
68701001;120436654.85268655;64407606.871246636
69001001;20372455.523770425;15494257.208945155
69101001;37886788.34993863;19716363.89067132
69201001;51487524.58011093;42904068.11908318
69401001;5314413.97696444;3907957.249136297
69601001;69437603.86508666;38358454.75760956
70001001;69823046.18001252;35712103.47628431
70001002;80623112.10310921;46312679.83076467
70001003;48200419.499135144;37047153.29819468
70001004;45209141.10047231;42669557.796152815
70001005;4010063.122043114;2236591.764629259
70001006;20326819.43439872;10972413.878921486
70001007;93689585.73785123;62022944.50696142
70101001;19286303.234610107;11064203.009853797
70301001;75221768.54595444;42702750.871958606
70301002;98407225.68179238;67294430.18106656
70401001;94717963.89985368;68739093.02997337
70601001;19319878.821735512;11371521.680101575
70701001;45764504.269473396;35429454.06966944
70801001;31352576.564012375;21541872.28957676
70901001;37152536.54129545;35718863.195188254
71101001;56130402.44915491;37693168.116604984
71301001;29429319.938904084;15163878.520614905
71301002;82418292.95453295;47136267.6106075
71301003;29216110.69652485;26097945.37938237
71501001;98485184.76026177;52792148.68168845
71601001;116198183.00050433;63306030.24701087
71601002;20836393.430831548;17867330.875680834
71601003;94063502.59537928;56394432.576185964
71601004;24036194.82277294;23960698.236993894
71701001;86697211.3209976;43734013.569156565
71701002;100401967.4906148;65865995.37692318
71701003;41408405.62185579;21674701.145144492
71701004;85245362.54476419;45977042.91732891
71701005;81786815.0535365;47056071.419398
72301001;48510498.26187576;42901159.999783345
72301002;240547.04795344415;208218.47986876284
72301003;8969806.620406004;5372205.348710904
72401001;41543761.346731916;36701915.27724319
72601001;113276099.00969581;69476261.38957289
72601002;115705065.82419208;60016834.8273859
72601003;68951052.45031138;43304783.19270587
73101001;11683937.249638557;9829963.391846796
73101002;40746858.51918547;29878078.57401109
73201001;40826028.37907835;28336904.076369617
73301001;102933009.29812545;55156811.07937762
73301002;16459959.702366628;16095597.007362371
73301003;72607437.1666559;49206121.07384781
73301004;7030291.741832224;6538772.14707315
73401001;30701335.992973045;22348989.81453278
73501001;47352303.49166678;28641555.086023305
73601001;29981753.515558913;17795875.589089435
73701001;68452923.26290978;40046753.51768665
73801001;2928011.980081669;2148274.8522530296
73901001;94529.31850131792;70446.82344351597
73901002;27472923.112261154;13940506.031890517
73901003;52428684.018526;31458367.761484955
74001001;41216406.1360759;22979961.63415822
74101001;80151989.15152857;47026944.668762535
74201001;5354236.5881609395;4369263.614589793
74301001;47154139.18505379;45163126.656114474
74301002;130307546.4315013;69423696.39329562
74301003;94964367.63201259;56939207.5633873
74301004;2452326.7681254866;2140483.7731124237
74301005;26288753.2670585;23995022.180402804
74301006;27251149.49592627;22443949.204710323
74401001;73535987.90762867;47584483.8787206
74401002;103871459.18819982;64618063.99959872
74501001;44264139.732450135;43095326.794238046
74501002;68688110.95012316;46297718.42796187
74501003;804.0438761381314;766.2527478256964
74601001;70599046.77823865;46976465.94868328
74601002;23427467.59219443;18549735.335973624
74701001;23816674.136461046;18137025.855487704
74801001;81068109.13066447;40551129.73752157
74901001;94641774.40527703;60678113.87396877
74901002;69947618.7597064;37379491.60766943
74901003;121028069.47554909;63639255.36568625
74901004;10263468.796221029;7762967.372483886
75001001;72134091.71709584;69145975.55550857
75101001;30680736.06094923;23525984.756068006
75101002;83486641.22360897;52624547.42606441
75101003;129448234.06994644;65422165.23841179
75401001;91958149.02310772;74875556.81226788
75501001;61928781.308027305;47671225.941546366
75501002;53233633.33983429;35102460.31705308
75601001;29219413.564362317;18702585.68432263
75601002;53078382.24652392;32319129.513123244
76101001;88726127.70902584;57612696.885883
76201001;25956834.89948429;19488878.740603097
76201002;15021242.646004183;8043853.785928198
76301001;23637701.076934624;20117512.567016684
76301002;933407.0762487308;684334.0306319741
76601001;37811132.1181148;24807817.83792921
76701001;66975299.86712633;56489619.34702866
76801001;30300587.747402165;20611515.080304157
76801002;118484327.91137753;63283664.056620575
76801003;30196438.311133377;18013896.74410392
76801004;39824653.306607366;25281932.3856696
76801005;87512690.32126679;51551317.476139404
76801006;43380366.39332262;39131873.232446514
76801007;50407394.0636068;33384311.94996041
76801008;36364143.23682361;32830917.828053363
76801009;55180594.742957465;40929262.941371
76901001;62844521.71264476;59958355.561735846
76901002;841731.7961962932;442443.07241192117
77001001;12819213.516080398;10216992.651897501
77001002;108385349.63189885;71984402.57994659
77001003;23812998.918668598;16226861.519177074
78201001;25580465.637668476;24909781.714021124
78301001;108963251.39546078;67787858.8246392
78401001;40064574.19021748;26629572.54129011
78401002;44945765.34228504;22846472.09238573
78501001;46906807.84128857;29052852.145835686
78501002;10185572.028620461;6597001.7301281085
78501003;93657245.56300408;77079411.11751074
78501004;82319249.35114923;54137939.41158735
78501005;5570872.389611129;2987852.2028078893
78601001;35048800.15251804;21179163.4919141
79101001;50166547.565483324;30923993.214494195
79201001;20886230.83753972;16040755.449218651
79201002;47742740.57558764;41719454.42470683
79201003;37086614.250077;31020664.1119746
79301001;8331957.393324643;6046479.590690178
79401001;30899967.526290968;20870831.288760167
79401002;10414022.258986233;9083336.520805184
79401003;80410224.75807716;70757967.20738982
84101001;85865440.30860263;52306959.499928094
84201001;3459421.307427616;1970820.577006657
84301001;11357955.157830559;9440417.47031522
84301002;83500168.81581213;60688565.30121863
84301003;55806862.17708179;38559701.16439108
84301004;71955441.91455868;64343817.346608445
84301005;14147253.895343216;8432350.65682546
84301006;11723511.185254434;5965376.566161589
84301007;66910443.01721425;49291100.42539038
84301008;4063586.3419173583;3528106.5867894087
85201001;40747058.3705476;36610496.565383755
85201002;72939261.17291416;52481295.29441593
85301001;7679823.645870745;5585859.25853369
85501001;27888895.038736172;19975869.300956715
85501002;28205066.475827917;18923057.274177067
85501003;43801834.748065636;22653745.33131505
85501004;133877315.65576144;70786171.28603518
85501005;6736376.120603836;4795531.153106843
85501006;90671227.75639912;55844794.98002518
85501007;17916003.555616613;13634028.48917275
86101001;102101207.01466852;80320428.13807091
86101002;94685619.35813007;71005450.35718507
86101003;16196592.635878345;10947523.430033466
86101004;70288161.64406854;50837729.12983842
86101005;22228349.580345254;18408998.458525117
86101006;47938062.08289369;38008375.08226321
86101007;57709771.23312652;30442999.82800411
86101008;23323376.25701311;22672489.686752334
86101009;37455449.60872494;18857390.397532586
86101010;102668520.48078492;53837169.80686364
86104011;2858731.024566565;1635968.1187923949
86301001;112027135.69237828;67727103.27965881
86501001;51812677.20443873;32336920.541317895
86601001;44977618.49114156;28970722.45842779
86701001;56471970.91812954;36868720.024494894
86801001;39865963.276524305;39485695.361346625
86901001;97782041.95044336;82180557.34937204
87001001;97852238.00407934;49264232.40106553
87001002;66088249.84173861;51392069.86198498
87001003;11985237.271792948;7565431.477344538
87201001;76732431.04154989;60099484.44902261
87301001;23523085.692382287;18638784.404462207
87401001;63034312.372730814;38437612.858053565
87501001;59607902.600225106;37786934.33985141
87601001;91056101.26487538;56726279.292236865
87701001;67875182.05177039;36284890.95863636
87801001;29761110.51216206;19177274.877456367
87901001;66391939.34352713;55509970.57875894
87901002;48646818.612818606;31544724.823910527
87901003;98971495.45554344;82810183.97224128
88001001;55800229.43780086;36968753.26758433
88001002;26978180.250582207;24456086.87928181
88101001;90313926.19420259;68950603.94699153
88301001;60960524.02319711;44533338.180767715
88301002;29102805.74417142;14834463.974313946
88401001;79410300.73142855;45902949.017843425
88401002;51422561.498669885;35298304.383739755
88501001;144488384.71436408;84915432.99050416
88501002;97704697.89160351;86004943.91948324
88601001;142776773.52606857;76609338.51398578
88601002;51633529.52559397;29108156.458414834
88601003;99320402.14039652;78546732.11909568
88801001;32733444.102264736;19488934.311895393
88801002;89551332.9594666;83058138.45307952
90101001;77813446.41303246;76546127.66396128
90101002;161754741.14185634;81740911.53096853
90101003;97309745.4069207;59798719.495933644
90201001;111024039.62314901;82427732.16503637
90201002;20910901.33861531;16922466.985610235
90201003;148401076.5043111;82726073.65151925
90201004;23595821.601298053;12867890.54040534
90201005;79882390.75264606;75199838.26757975
90201006;147383094.25421274;75018199.2931975
90201007;8151934.219021968;5739755.465327745
90201008;156720235.8763104;89717255.59235345
90301001;95547300.95992067;65481057.21039417
90301002;45761550.670576006;40899944.09665822
90401001;116349197.84727107;86587033.96567492
90501001;86494309.24840751;71135432.36500902
90501002;7997192.000319778;6633681.500361839
90601001;6814529.940340249;4334284.381424229
90701001;71405801.81550671;69736879.27094187
90701002;55698307.34582133;55656388.300539054
90801001;57857600.009473346;38513551.36537897
90901001;70200846.27609414;35952173.211079426
92101001;6126352.402549263;4825584.088611865
92201001;81794283.0768941;73214493.80641523
92301001;58156531.01122072;46470053.75309248
92401001;45844244.267142884;44800653.24623057
92501001;874327.672199285;604263.7091704628
92701001;89336881.07757127;77055620.68437633
92801001;45590534.532644145;22884758.739831984
92801002;86784463.89777921;79578351.82902712
92801003;167750685.9710691;87298088.08963828
92801004;64217400.484121904;41614398.78899368
92801005;2820162.8703363873;1988396.5153492205
92901001;144579202.1358745;76817183.3830055
92901002;53211856.110808805;41504416.80424039
92901003;87319298.82045852;78083920.19910994
92901004;53468082.35810422;39168899.120263495
93101001;162321764.00336942;85827359.26913509
93201001;58403660.31107536;38191432.982476585
93401001;49398379.29053197;28294785.21672986
93401002;33927135.62755698;22835496.511709653
93501001;99993155.77203402;82945559.494285
93601001;82922381.1928122;73199534.3825126
93701001;17308986.035795204;14978510.799070733
93801001;11581584.294293528;9150027.940577054
93801002;93079300.2726266;55631168.01451907
93801003;67431799.02560547;49357818.83886901
93801004;977511.5070641333;557771.8029714349
93901001;100508581.1194475;56252178.43619307
93901002;8580092.443577724;4438305.106975306
93901003;112777463.27408242;63659940.50564043
93901004;124969141.14684336;83122039.3072484
93901005;4602173.66296679;2773173.970519318
93901006;62398597.519669905;44680361.8117817
93901007;35005872.72095991;33595423.36179756
93901008;148877131.4062814;87800367.8822915
93901009;112905658.70741387;92626222.8072041
93901010;42278705.98166706;28198440.86926289
94001001;86573732.11041616;67093803.23958474
94101001;57551591.31141387;29256141.006207146
94101002;82087865.52936178;50622929.70008154
94201001;18358899.27214709;9597153.752961338
94201002;62029363.10637767;44244160.437475845
94201003;51690930.2008585;47435378.964526616
94201004;5844928.666652197;3280278.83044512
94201005;73796165.444595;60255648.49330944
94201006;1497520.308905839;918660.6590548734
94201007;11698062.82514822;8446176.439480724
94201008;67743359.82036707;48707688.60019441
94201009;86122359.14890261;49935189.73000549
94201010;7567288.419271997;3909761.024684512
94201011;59193756.76593575;46534812.727687575
94201012;72824961.28183591;52860921.87129025
94201013;105778758.06798439;73527234.37814777
94201014;21942268.67683576;11577718.834385782
94201015;115904024.29917486;91013001.42835626
94201016;147907004.19385204;77715136.11021602
94201017;124364367.28251082;78535140.63609053
94201018;9345269.460622398;6579932.908890722
94201019;128347542.26191549;80502514.94135031
94201020;52572442.16973367;45596624.73968299
94201021;119864705.65876393;67924631.72516777
94201022;76372143.67593507;44165677.12266401
94201023;68155028.28961198;63956837.804006815
94201024;13269867.06400839;9925685.098203247
94201025;16727299.639372768;9535491.335886458
94201026;46762427.748889975;29812710.3644404
94201027;133994075.33093104;91303296.0063368
94201028;26560116.73380101;14343868.465067944
94301001;15654507.514551114;8177487.703250149
94401001;104416251.8043827;69521032.12756884
94401002;2904335.93224367;2063584.0859033593
94401003;67046342.52956015;62970438.271692805
94401004;133481.64523755581;106454.948615016
94401005;137799986.62896743;89116922.92422214
94501001;129174164.6098191;74055845.78316635
94601001;2411722.1742406283;2148151.065106434
94701001;1324296.8391342212;1049179.564218246
94801001;2666069.138591038;2377758.801106364
94801002;87389420.87831806;72141633.49883893
95101001;94751334.82088263;58945124.793601416
95201001;12029690.037494035;6275879.933987152
95301001;135901032.96257168;75002142.6668484
95401001;69174623.10113914;36679718.82146954
95401002;44670232.20047304;24504379.621096358
95401003;86209666.0672353;60782146.862360805
95401004;3989868.4799677003;2309465.653421426
95501001;34078642.345187314;17445012.995409127
95501002;47251365.79879263;43132043.68341019
95501003;128252314.83437976;75666538.06353408
95601001;49781803.40165806;44960728.293134354
95601002;35139988.72254285;19792204.388346888
95601003;59950878.17911039;34637894.85985648
95701001;34448401.803022355;17748832.73641822
95701002;67787736.37237741;35200543.00885541
95701003;99443236.08730076;74357756.1444936
95701004;41418900.585535794;23062312.12863073
95701005;162883199.58150017;81923718.58257642
95701006;125008288.32000887;63638610.780591786
95801001;105340554.98506011;63784001.16187429
95901001;23109261.38231183;12892489.71926204
96001001;113314392.68433772;80092648.81486201
97101001;103250739.45855168;92359944.00533046
97201001;129279585.5301913;81153278.80354613
97301001;71344487.19887061;41070470.42205596
97301002;105914969.36854969;55200037.46757772
97501001;131191954.77710791;76640957.81542389
97601001;124758652.52606672;65243161.090421975
97701001;130512373.89506137;91704594.26981938
97701002;143855008.85807657;91174683.635374
97701003;137915477.21713778;95543434.80563359
97801001;106181471.5727324;61823947.982886486
97901001;43805098.00460023;34877487.1653013
97901002;8379059.1010352;6596273.594695283
97901003;122260502.01504079;97017543.96643619
97901004;81599925.37809496;69582911.97613867
97901005;132239872.94422801;69676802.95464768
97901006;41962794.529504016;27754468.112681944
98001001;33796276.27364298;33352564.827946138
98101001;102501687.7811829;69242558.39242242
98101002;33461786.535595644;18461402.515086524
98101003;45619204.5505126;38397922.44080389
98101004;53304970.65936866;49625258.91822955
98201001;40338706.26202768;20287327.910192017
98301001;45527066.73853251;26515597.462506942
